invoice_id,country,use_case,month,monthly_amount
inv_0002253,france,customer_training,2024-12-01,94.0
inv_0002260,india,b2b_course_sellers,2024-12-01,284.0
inv_0002275,united states,corporate_training,2024-12-01,27.0
inv_0002281,france,corporate_training,2024-12-01,94.0
inv_0002290,france,b2c_course_sellers,2024-12-01,284.0
inv_0002316,canada,corporate_training,2024-12-01,27.0
inv_0002317,spain,b2b_course_sellers,2024-12-01,27.0
inv_0002323,australia,government_ngos,2024-12-01,27.0
inv_0002341,spain,government_ngos,2025-01-01,27.0
inv_0002345,germany,b2b_course_sellers,2025-01-01,27.0
inv_0002350,spain,b2c_course_sellers,2025-01-01,94.0
inv_0002351,netherlands,government_ngos,2025-01-01,94.0
inv_0002357,brazil,corporate_training,2025-01-01,27.0
inv_0002368,germany,b2b_course_sellers,2025-01-01,284.0
inv_0002375,france,corporate_training,2025-01-01,94.0
inv_0002402,spain,corporate_training,2025-01-01,94.0
inv_0002427,australia,b2b_course_sellers,2025-01-01,94.0
inv_0002435,india,b2b_course_sellers,2025-01-01,27.0
inv_0002437,india,government_ngos,2025-01-01,94.0
inv_0002077,germany,b2b_course_sellers,2024-11-01,-27.15
inv_0002206,united kingdom,corporate_training,2024-12-01,-24.0
inv_0002208,germany,b2b_course_sellers,2024-12-01,-24.0
inv_0002228,united states,corporate_training,2024-12-01,-249.0
inv_0002075,united states,b2c_course_sellers,2024-09-01,79.0
inv_0002080,brazil,customer_training,2024-10-01,79.0
inv_0002082,spain,b2c_course_sellers,2024-10-01,79.0
inv_0002087,brazil,government_ngos,2024-10-01,249.0
inv_0002090,india,b2c_course_sellers,2024-10-01,249.0
inv_0002092,united kingdom,b2b_course_sellers,2024-10-01,249.0
inv_0002096,spain,corporate_training,2024-10-01,24.0
inv_0002098,france,corporate_training,2024-10-01,79.0
inv_0002103,united kingdom,b2b_course_sellers,2024-10-01,79.0
inv_0002196,brazil,customer_training,2024-10-01,79.0
inv_0002199,australia,corporate_training,2024-10-01,24.0
inv_0002200,united states,corporate_training,2024-10-01,24.0
inv_0002201,germany,b2c_course_sellers,2024-10-01,24.0
inv_0002205,united states,corporate_training,2024-11-01,79.0
inv_0002207,united kingdom,corporate_training,2024-11-01,79.0
inv_0002209,germany,b2b_course_sellers,2024-11-01,79.0
inv_0002214,united kingdom,government_ngos,2024-11-01,249.0
inv_0002217,brazil,customer_training,2024-11-01,249.0
inv_0002219,netherlands,customer_training,2024-11-01,249.0
inv_0002221,united states,b2c_course_sellers,2024-11-01,24.0
inv_0002227,brazil,government_ngos,2024-11-01,79.0
inv_0002229,united states,corporate_training,2024-11-01,79.0
inv_0002319,australia,customer_training,2024-11-01,249.0
inv_0002321,germany,government_ngos,2024-11-01,79.0
inv_0002322,germany,corporate_training,2024-11-01,24.0
inv_0002324,united kingdom,corporate_training,2024-11-01,24.0
inv_0002329,australia,corporate_training,2024-12-01,79.0
inv_0002334,germany,government_ngos,2024-12-01,249.0
inv_0002336,germany,b2b_course_sellers,2024-12-01,249.0
inv_0002338,india,government_ngos,2024-12-01,249.0
inv_0002343,india,b2b_course_sellers,2024-12-01,24.0
inv_0002348,united states,government_ngos,2024-12-01,79.0
inv_0002353,canada,corporate_training,2024-12-01,79.0
inv_0002434,canada,government_ngos,2024-12-01,249.0
inv_0002438,united kingdom,government_ngos,2024-12-01,24.0
inv_0002441,netherlands,corporate_training,2024-12-01,79.0
inv_0002086,brazil,government_ngos,2024-10-01,-79.09818181818183
inv_0002091,united kingdom,b2b_course_sellers,2024-10-01,-79.09818181818183
inv_0002097,france,corporate_training,2024-10-01,-249.30999999999997
inv_0002216,brazil,customer_training,2024-11-01,-78.86181818181818
inv_0002226,brazil,government_ngos,2024-11-01,-248.56545454545451
inv_0002333,germany,government_ngos,2024-12-01,-79.09818181818183
inv_0002335,germany,b2b_course_sellers,2024-12-01,-79.09818181818183
inv_0002079,brazil,customer_training,2024-10-01,-23.987000000000002
inv_0002218,netherlands,customer_training,2024-11-01,-78.95700000000001
inv_0002220,united states,b2c_course_sellers,2024-11-01,-78.95700000000001
inv_0002328,australia,corporate_training,2024-12-01,-23.987000000000002
inv_0002204,united states,corporate_training,2024-11-01,-23.934444444444445
inv_0002213,united kingdom,government_ngos,2024-11-01,-78.78333333333333
inv_0002089,india,b2c_course_sellers,2024-10-01,-78.89125
inv_0002347,united states,government_ngos,2024-12-01,-247.92857142857142
inv_0002095,spain,corporate_training,2024-10-01,-78.78333333333333
inv_0002337,india,government_ngos,2024-12-01,-78.78333333333333
inv_0002342,india,b2b_course_sellers,2024-12-01,-78.78333333333333
inv_0002067,germany,b2b_course_sellers,2024-09-01,27.0
inv_0002072,australia,b2b_course_sellers,2024-09-01,94.0
inv_0002076,spain,government_ngos,2024-10-01,94.0
inv_0002078,germany,b2b_course_sellers,2024-10-01,94.0
inv_0002081,spain,b2c_course_sellers,2024-10-01,-24.13
inv_0002083,united states,government_ngos,2024-10-01,94.0
inv_0002085,brazil,government_ngos,2024-10-01,284.0
inv_0002100,france,customer_training,2024-10-01,94.0
inv_0002106,brazil,b2c_course_sellers,2024-10-01,94.0
inv_0002108,united kingdom,b2c_course_sellers,2024-10-01,94.0
inv_0002119,brazil,b2b_course_sellers,2024-10-01,27.0
inv_0002120,brazil,corporate_training,2024-10-01,94.0
inv_0002123,germany,customer_training,2024-10-01,284.0
inv_0002126,germany,b2c_course_sellers,2024-10-01,284.0
inv_0002128,france,b2c_course_sellers,2024-10-01,284.0
inv_0002132,brazil,customer_training,2024-10-01,27.0
inv_0002150,canada,customer_training,2024-10-01,284.0
inv_0002174,australia,government_ngos,2024-10-01,94.0
inv_0002175,brazil,b2b_course_sellers,2024-10-01,27.0
inv_0002202,spain,b2c_course_sellers,2024-10-01,284.0
inv_0002225,netherlands,customer_training,2024-11-01,94.0
inv_0002232,brazil,government_ngos,2024-11-01,94.0
inv_0002253,france,customer_training,2024-11-01,94.0
inv_0002260,india,b2b_course_sellers,2024-11-01,284.0
inv_0002275,united states,corporate_training,2024-11-01,27.0
inv_0002281,france,corporate_training,2024-11-01,94.0
inv_0002290,france,b2c_course_sellers,2024-11-01,284.0
inv_0002316,canada,corporate_training,2024-11-01,27.0
inv_0002317,spain,b2b_course_sellers,2024-11-01,27.0
inv_0002323,australia,government_ngos,2024-11-01,27.0
inv_0002341,spain,government_ngos,2024-12-01,27.0
inv_0002345,germany,b2b_course_sellers,2024-12-01,27.0
inv_0002350,spain,b2c_course_sellers,2024-12-01,94.0
inv_0002351,netherlands,government_ngos,2024-12-01,94.0
inv_0002357,brazil,corporate_training,2024-12-01,27.0
inv_0002368,germany,b2b_course_sellers,2024-12-01,284.0
inv_0002375,france,corporate_training,2024-12-01,94.0
inv_0002402,spain,corporate_training,2024-12-01,94.0
inv_0002427,australia,b2b_course_sellers,2024-12-01,94.0
inv_0002435,india,b2b_course_sellers,2024-12-01,27.0
inv_0002437,india,government_ngos,2024-12-01,94.0
inv_0002077,germany,b2b_course_sellers,2024-10-01,-27.15
inv_0002206,united kingdom,corporate_training,2024-11-01,-24.0
inv_0002208,germany,b2b_course_sellers,2024-11-01,-24.0
inv_0002228,united states,corporate_training,2024-11-01,-249.0
inv_0002049,germany,b2b_course_sellers,2024-09-01,299.0
inv_0002050,canada,b2b_course_sellers,2024-09-01,299.0
inv_0002051,spain,government_ngos,2024-09-01,99.0
inv_0002052,spain,b2c_course_sellers,2024-09-01,299.0
inv_0002053,australia,b2b_course_sellers,2024-09-01,299.0
inv_0002054,france,corporate_training,2024-09-01,299.0
inv_0002055,india,customer_training,2024-09-01,299.0
inv_0002056,netherlands,government_ngos,2024-09-01,99.0
inv_0002057,france,corporate_training,2024-09-01,29.0
inv_0002058,brazil,government_ngos,2024-09-01,299.0
inv_0002059,india,corporate_training,2024-09-01,99.0
inv_0002060,france,government_ngos,2024-09-01,29.0
inv_0002061,brazil,customer_training,2024-09-01,99.0
inv_0002062,france,customer_training,2024-09-01,299.0
inv_0002063,netherlands,customer_training,2024-09-01,299.0
inv_0002064,australia,b2c_course_sellers,2024-09-01,29.0
inv_0002065,india,b2b_course_sellers,2024-09-01,99.0
inv_0002066,germany,government_ngos,2024-09-01,29.0
inv_0002068,brazil,government_ngos,2024-09-01,99.0
inv_0002069,united states,corporate_training,2024-09-01,99.0
inv_0002070,australia,b2b_course_sellers,2024-09-01,29.0
inv_0002071,france,b2b_course_sellers,2024-09-01,29.0
inv_0002073,germany,corporate_training,2024-09-01,29.0
inv_0002074,germany,b2b_course_sellers,2024-09-01,299.0
inv_0002084,brazil,government_ngos,2024-10-01,299.0
inv_0002088,united states,b2b_course_sellers,2024-10-01,299.0
inv_0002093,netherlands,b2c_course_sellers,2024-10-01,29.0
inv_0002094,spain,government_ngos,2024-10-01,29.0
inv_0002099,france,customer_training,2024-10-01,-287.09
inv_0002101,india,customer_training,2024-10-01,99.0
inv_0002102,spain,b2b_course_sellers,2024-10-01,99.0
inv_0002104,canada,b2c_course_sellers,2024-10-01,29.0
inv_0002105,france,government_ngos,2024-10-01,99.0
inv_0002107,australia,b2b_course_sellers,2024-10-01,299.0
inv_0002109,india,customer_training,2024-10-01,99.0
inv_0002110,spain,customer_training,2024-10-01,299.0
inv_0002111,france,customer_training,2024-10-01,299.0
inv_0002112,australia,b2c_course_sellers,2024-10-01,99.0
inv_0002113,france,b2c_course_sellers,2024-10-01,99.0
inv_0002114,australia,government_ngos,2024-10-01,299.0
inv_0002115,united kingdom,b2b_course_sellers,2024-10-01,99.0
inv_0002116,united kingdom,customer_training,2024-10-01,99.0
inv_0002117,netherlands,corporate_training,2024-10-01,299.0
inv_0002118,netherlands,customer_training,2024-10-01,99.0
inv_0002121,india,b2c_course_sellers,2024-10-01,99.0
inv_0002122,canada,customer_training,2024-10-01,299.0
inv_0002124,united states,corporate_training,2024-10-01,299.0
inv_0002125,netherlands,b2b_course_sellers,2024-10-01,299.0
inv_0002127,united states,b2c_course_sellers,2024-10-01,99.0
inv_0002129,netherlands,government_ngos,2024-10-01,99.0
inv_0002130,france,corporate_training,2024-10-01,99.0
inv_0002131,brazil,customer_training,2024-10-01,99.0
inv_0002133,netherlands,government_ngos,2024-10-01,299.0
inv_0002134,spain,b2c_course_sellers,2024-10-01,299.0
inv_0002135,united states,b2c_course_sellers,2024-10-01,99.0
inv_0002136,canada,b2b_course_sellers,2024-10-01,99.0
inv_0002137,brazil,b2c_course_sellers,2024-10-01,99.0
inv_0002138,spain,corporate_training,2024-10-01,299.0
inv_0002139,spain,b2b_course_sellers,2024-10-01,99.0
inv_0002140,canada,b2b_course_sellers,2024-10-01,299.0
inv_0002141,india,b2c_course_sellers,2024-10-01,299.0
inv_0002142,canada,b2b_course_sellers,2024-10-01,299.0
inv_0002143,canada,government_ngos,2024-10-01,99.0
inv_0002144,australia,customer_training,2024-10-01,299.0
inv_0002145,united kingdom,b2c_course_sellers,2024-10-01,299.0
inv_0002146,canada,b2b_course_sellers,2024-10-01,99.0
inv_0002147,united states,corporate_training,2024-10-01,29.0
inv_0002148,brazil,corporate_training,2024-10-01,29.0
inv_0002149,netherlands,b2b_course_sellers,2024-10-01,29.0
inv_0002151,france,b2b_course_sellers,2024-10-01,99.0
inv_0002152,australia,corporate_training,2024-10-01,299.0
inv_0002153,india,government_ngos,2024-10-01,299.0
inv_0002154,india,b2b_course_sellers,2024-10-01,29.0
inv_0002155,australia,customer_training,2024-10-01,29.0
inv_0002156,spain,b2b_course_sellers,2024-10-01,99.0
inv_0002157,united kingdom,customer_training,2024-10-01,299.0
inv_0002158,australia,corporate_training,2024-10-01,99.0
inv_0002159,brazil,b2b_course_sellers,2024-10-01,99.0
inv_0002160,australia,customer_training,2024-10-01,29.0
inv_0002161,india,b2b_course_sellers,2024-10-01,29.0
inv_0002162,india,b2b_course_sellers,2024-10-01,99.0
inv_0002163,brazil,customer_training,2024-10-01,29.0
inv_0002164,india,government_ngos,2024-10-01,99.0
inv_0002165,netherlands,b2b_course_sellers,2024-10-01,99.0
inv_0002166,france,customer_training,2024-10-01,29.0
inv_0002167,united kingdom,government_ngos,2024-10-01,29.0
inv_0002168,netherlands,b2b_course_sellers,2024-10-01,99.0
inv_0002169,germany,b2b_course_sellers,2024-10-01,299.0
inv_0002170,canada,b2b_course_sellers,2024-10-01,299.0
inv_0002171,spain,b2c_course_sellers,2024-10-01,299.0
inv_0002172,france,corporate_training,2024-10-01,299.0
inv_0002173,netherlands,government_ngos,2024-10-01,99.0
inv_0002176,france,corporate_training,2024-10-01,29.0
inv_0002177,brazil,government_ngos,2024-10-01,299.0
inv_0002178,india,government_ngos,2024-10-01,299.0
inv_0002179,india,corporate_training,2024-10-01,99.0
inv_0002180,france,government_ngos,2024-10-01,29.0
inv_0002181,brazil,customer_training,2024-10-01,99.0
inv_0002182,spain,b2c_course_sellers,2024-10-01,99.0
inv_0002183,france,customer_training,2024-10-01,299.0
inv_0002184,netherlands,customer_training,2024-10-01,299.0
inv_0002185,australia,b2c_course_sellers,2024-10-01,29.0
inv_0002186,india,b2b_course_sellers,2024-10-01,99.0
inv_0002187,germany,government_ngos,2024-10-01,29.0
inv_0002188,brazil,government_ngos,2024-10-01,99.0
inv_0002189,united states,corporate_training,2024-10-01,99.0
inv_0002190,australia,b2b_course_sellers,2024-10-01,29.0
inv_0002191,france,b2b_course_sellers,2024-10-01,29.0
inv_0002192,germany,corporate_training,2024-10-01,29.0
inv_0002193,germany,b2b_course_sellers,2024-10-01,299.0
inv_0002194,spain,government_ngos,2024-10-01,299.0
inv_0002195,netherlands,corporate_training,2024-10-01,29.0
inv_0002197,canada,corporate_training,2024-10-01,29.0
inv_0002198,spain,corporate_training,2024-10-01,99.0
inv_0002203,france,corporate_training,2024-11-01,99.0
inv_0002210,germany,government_ngos,2024-11-01,99.0
inv_0002211,canada,b2b_course_sellers,2024-11-01,299.0
inv_0002212,brazil,b2b_course_sellers,2024-11-01,299.0
inv_0002215,india,government_ngos,2024-11-01,299.0
inv_0002222,united states,b2c_course_sellers,2024-11-01,29.0
inv_0002223,australia,b2c_course_sellers,2024-11-01,29.0
inv_0002224,netherlands,customer_training,2024-11-01,-280.88
inv_0002230,india,government_ngos,2024-11-01,99.0
inv_0002231,brazil,government_ngos,2024-11-01,-280.88
inv_0002233,canada,b2c_course_sellers,2024-11-01,29.0
inv_0002234,france,government_ngos,2024-11-01,99.0
inv_0002235,australia,b2b_course_sellers,2024-11-01,299.0
inv_0002236,india,customer_training,2024-11-01,99.0
inv_0002237,spain,customer_training,2024-11-01,299.0
inv_0002238,france,customer_training,2024-11-01,299.0
inv_0002239,brazil,government_ngos,2024-11-01,299.0
inv_0002240,france,b2c_course_sellers,2024-11-01,99.0
inv_0002241,united kingdom,b2b_course_sellers,2024-11-01,99.0
inv_0002242,united kingdom,customer_training,2024-11-01,99.0
inv_0002243,netherlands,corporate_training,2024-11-01,299.0
inv_0002244,netherlands,customer_training,2024-11-01,99.0
inv_0002245,india,b2c_course_sellers,2024-11-01,99.0
inv_0002246,canada,customer_training,2024-11-01,299.0
inv_0002247,united states,corporate_training,2024-11-01,299.0
inv_0002248,netherlands,b2b_course_sellers,2024-11-01,299.0
inv_0002249,netherlands,government_ngos,2024-11-01,99.0
inv_0002250,france,corporate_training,2024-11-01,99.0
inv_0002251,brazil,customer_training,2024-11-01,99.0
inv_0002252,netherlands,government_ngos,2024-11-01,299.0
inv_0002254,netherlands,b2c_course_sellers,2024-11-01,29.0
inv_0002255,spain,b2c_course_sellers,2024-11-01,299.0
inv_0002256,united states,b2c_course_sellers,2024-11-01,99.0
inv_0002257,canada,b2b_course_sellers,2024-11-01,99.0
inv_0002258,brazil,b2c_course_sellers,2024-11-01,99.0
inv_0002259,spain,b2b_course_sellers,2024-11-01,99.0
inv_0002261,spain,corporate_training,2024-11-01,299.0
inv_0002262,spain,b2b_course_sellers,2024-11-01,99.0
inv_0002263,canada,b2b_course_sellers,2024-11-01,299.0
inv_0002264,india,b2c_course_sellers,2024-11-01,299.0
inv_0002265,canada,b2b_course_sellers,2024-11-01,299.0
inv_0002266,canada,government_ngos,2024-11-01,99.0
inv_0002267,australia,customer_training,2024-11-01,299.0
inv_0002268,united kingdom,b2c_course_sellers,2024-11-01,299.0
inv_0002269,united states,corporate_training,2024-11-01,29.0
inv_0002270,brazil,corporate_training,2024-11-01,29.0
inv_0002271,netherlands,b2b_course_sellers,2024-11-01,29.0
inv_0002272,australia,corporate_training,2024-11-01,299.0
inv_0002273,united states,b2b_course_sellers,2024-11-01,299.0
inv_0002274,india,government_ngos,2024-11-01,299.0
inv_0002276,india,b2b_course_sellers,2024-11-01,29.0
inv_0002277,australia,customer_training,2024-11-01,29.0
inv_0002278,spain,b2b_course_sellers,2024-11-01,99.0
inv_0002279,united kingdom,customer_training,2024-11-01,299.0
inv_0002280,australia,corporate_training,2024-11-01,99.0
inv_0002282,australia,customer_training,2024-11-01,29.0
inv_0002283,india,b2b_course_sellers,2024-11-01,29.0
inv_0002284,india,b2b_course_sellers,2024-11-01,99.0
inv_0002285,brazil,customer_training,2024-11-01,29.0
inv_0002286,netherlands,b2b_course_sellers,2024-11-01,99.0
inv_0002287,france,customer_training,2024-11-01,29.0
inv_0002288,united kingdom,government_ngos,2024-11-01,29.0
inv_0002289,netherlands,b2b_course_sellers,2024-11-01,99.0
inv_0002291,germany,b2b_course_sellers,2024-11-01,299.0
inv_0002292,canada,b2b_course_sellers,2024-11-01,299.0
inv_0002293,spain,government_ngos,2024-11-01,29.0
inv_0002294,spain,b2c_course_sellers,2024-11-01,299.0
inv_0002295,france,corporate_training,2024-11-01,299.0
inv_0002296,india,customer_training,2024-11-01,99.0
